Epoch,Loss_train
8474,"(0.0525544174015522,)"
8475,"(0.05254919454455376,)"
8476,"(0.05254532769322395,)"
8477,"(0.052538998425006866,)"
8478,"(0.052534423768520355,)"
8479,"(0.05253045633435249,)"
8480,"(0.052528124302625656,)"
8481,"(0.0525270476937294,)"
8482,"(0.052527084946632385,)"
8483,"(0.05252788960933685,)"
8484,"(0.05252929776906967,)"
8485,"(0.05253135412931442,)"
8486,"(0.05253361165523529,)"
8487,"(0.052536848932504654,)"
8488,"(0.052539702504873276,)"
8489,"(0.05254412069916725,)"
8490,"(0.05254692956805229,)"
8491,"(0.05255245789885521,)"
8492,"(0.05255453661084175,)"
8493,"(0.05255984142422676,)"
8494,"(0.052558958530426025,)"
8495,"(0.05256140977144241,)"
8496,"(0.05255654826760292,)"
8497,"(0.05255413427948952,)"
8498,"(0.052546508610248566,)"
8499,"(0.05254099518060684,)"
8500,"(0.05253446102142334,)"
8501,"(0.05252997577190399,)"
8502,"(0.05252692475914955,)"
8503,"(0.05252571403980255,)"
8504,"(0.0525258332490921,)"
8505,"(0.05252680554986,)"
8506,"(0.05252855271100998,)"
8507,"(0.0525306798517704,)"
8508,"(0.052533578127622604,)"
8509,"(0.05253637954592705,)"
8510,"(0.05254044756293297,)"
8511,"(0.05254342034459114,)"
8512,"(0.05254843086004257,)"
8513,"(0.05255028232932091,)"
8514,"(0.05255512893199921,)"
8515,"(0.05255484580993652,)"
8516,"(0.05255813151597977,)"
8517,"(0.05255483463406563,)"
8518,"(0.05255503207445145,)"
8519,"(0.05254931375384331,)"
8520,"(0.052545756101608276,)"
8521,"(0.052539315074682236,)"
8522,"(0.05253474786877632,)"
8523,"(0.05253005772829056,)"
8524,"(0.05252692848443985,)"
8525,"(0.05252500995993614,)"
8526,"(0.05252426862716675,)"
8527,"(0.05252447724342346,)"
8528,"(0.05252530053257942,)"
8529,"(0.05252660810947418,)"
8530,"(0.0525285005569458,)"
8531,"(0.05253111198544502,)"
8532,"(0.05253398418426514,)"
8533,"(0.05253813415765762,)"
8534,"(0.05254148319363594,)"
8535,"(0.05254702642560005,)"
8536,"(0.052549999207258224,)"
8537,"(0.05255645513534546,)"
8538,"(0.05255771055817604,)"
8539,"(0.052563440054655075,)"
8540,"(0.05256097391247749,)"
8541,"(0.05256332829594612,)"
8542,"(0.05255661532282829,)"
8543,"(0.05255310982465744,)"
8544,"(0.052544157952070236,)"
8545,"(0.05253768339753151,)"
8546,"(0.052530787885189056,)"
8547,"(0.05252627283334732,)"
8548,"(0.05252367630600929,)"
8549,"(0.05252296105027199,)"
8550,"(0.05252372473478317,)"
8551,"(0.05252547934651375,)"
8552,"(0.05252819508314133,)"
8553,"(0.052531372755765915,)"
8554,"(0.05253572762012482,)"
8555,"(0.052539341151714325,)"
8556,"(0.052544668316841125,)"
8557,"(0.05254724994301796,)"
8558,"(0.052552852779626846,)"
8559,"(0.05255342647433281,)"
8560,"(0.05255744606256485,)"
8561,"(0.05255420133471489,)"
8562,"(0.05255424603819847,)"
8563,"(0.052547696977853775,)"
8564,"(0.05254332348704338,)"
8565,"(0.05253610759973526,)"
8566,"(0.0525309182703495,)"
8567,"(0.052526284009218216,)"
8568,"(0.052523501217365265,)"
8569,"(0.05252202972769737,)"
8570,"(0.05252176895737648,)"
8571,"(0.0525224432349205,)"
8572,"(0.052523743361234665,)"
8573,"(0.05252574756741524,)"
8574,"(0.052528124302625656,)"
8575,"(0.05253145471215248,)"
8576,"(0.05253458395600319,)"
8577,"(0.05253934860229492,)"
8578,"(0.05254245176911354,)"
8579,"(0.05254814773797989,)"
8580,"(0.0525500513613224,)"
8581,"(0.05255524069070816,)"
8582,"(0.05255414545536041,)"
8583,"(0.052556928247213364,)"
8584,"(0.052552178502082825,)"
8585,"(0.052550334483385086,)"
8586,"(0.05254306271672249,)"
8587,"(0.05253806337714195,)"
8588,"(0.05253136530518532,)"
8589,"(0.05252668634057045,)"
8590,"(0.052523065358400345,)"
8591,"(0.052521102130413055,)"
8592,"(0.05252048000693321,)"
8593,"(0.052520912140607834,)"
8594,"(0.05252210050821304,)"
8595,"(0.052523959428071976,)"
8596,"(0.05252649635076523,)"
8597,"(0.0525292232632637,)"
8598,"(0.0525333546102047,)"
8599,"(0.05253659933805466,)"
8600,"(0.05254166200757027,)"
8601,"(0.05254463478922844,)"
8602,"(0.05255094915628433,)"
8603,"(0.05255236104130745,)"
8604,"(0.05255822837352753,)"
8605,"(0.05255642905831337,)"
8606,"(0.0525592640042305,)"
8607,"(0.05255327373743057,)"
8608,"(0.052550412714481354,)"
8609,"(0.052541591227054596,)"
8610,"(0.05253525450825691,)"
8611,"(0.05252810940146446,)"
8612,"(0.05252331495285034,)"
8613,"(0.05252029746770859,)"
8614,"(0.052519187331199646,)"
8615,"(0.05251961946487427,)"
8616,"(0.052521202713251114,)"
8617,"(0.05252351239323616,)"
8618,"(0.052526235580444336,)"
8619,"(0.05252988263964653,)"
8620,"(0.05253294110298157,)"
8621,"(0.05253748223185539,)"
8622,"(0.052539948374032974,)"
8623,"(0.052544690668582916,)"
8624,"(0.05254554748535156,)"
8625,"(0.05254930630326271,)"
8626,"(0.05254733934998512,)"
8627,"(0.05254828557372093,)"
8628,"(0.052543677389621735,)"
8629,"(0.05254090949892998,)"
8630,"(0.052534475922584534,)"
8631,"(0.05252977833151817,)"
8632,"(0.05252470448613167,)"
8633,"(0.05252135545015335,)"
8634,"(0.05251912772655487,)"
8635,"(0.052518077194690704,)"
8636,"(0.05251788720488548,)"
8637,"(0.05251845717430115,)"
8638,"(0.052519541233778,)"
8639,"(0.052521079778671265,)"
8640,"(0.052523333579301834,)"
8641,"(0.0525258332490921,)"
8642,"(0.0525294654071331,)"
8643,"(0.05253281071782112,)"
8644,"(0.052538059651851654,)"
8645,"(0.05254146456718445,)"
8646,"(0.052548546344041824,)"
8647,"(0.052551429718732834,)"
8648,"(0.05256009101867676,)"
8649,"(0.05256048962473869,)"
8650,"(0.05256759375333786,)"
8651,"(0.052562132477760315,)"
8652,"(0.0525621697306633,)"
8653,"(0.052551042288541794,)"
8654,"(0.052543338388204575,)"
8655,"(0.05253193527460098,)"
8656,"(0.052524201571941376,)"
8657,"(0.05251891911029816,)"
8658,"(0.052516888827085495,)"
8659,"(0.05251733958721161,)"
8660,"(0.052519574761390686,)"
8661,"(0.05252314358949661,)"
8662,"(0.05252688750624657,)"
8663,"(0.05253172293305397,)"
8664,"(0.052534785121679306,)"
8665,"(0.05253917723894119,)"
8666,"(0.052539996802806854,)"
8667,"(0.05254250764846802,)"
8668,"(0.052540164440870285,)"
8669,"(0.05253958702087402,)"
8670,"(0.052534908056259155,)"
8671,"(0.05253143981099129,)"
8672,"(0.05252641439437866,)"
8673,"(0.05252263322472572,)"
8674,"(0.05251919850707054,)"
8675,"(0.052516985684633255,)"
8676,"(0.052515845745801926,)"
8677,"(0.05251558497548103,)"
8678,"(0.052515946328639984,)"
8679,"(0.05251682177186012,)"
8680,"(0.05251813307404518,)"
8681,"(0.05251981317996979,)"
8682,"(0.05252233147621155,)"
8683,"(0.05252503231167793,)"
8684,"(0.05252907797694206,)"
8685,"(0.05253263935446739,)"
8686,"(0.05253900587558746,)"
8687,"(0.0525430291891098,)"
8688,"(0.052550993859767914,)"
8689,"(0.05255289375782013,)"
8690,"(0.05255943909287453,)"
8691,"(0.05255615711212158,)"
8692,"(0.052557505667209625,)"
8693,"(0.05254874378442764,)"
8694,"(0.05254348739981651,)"
8695,"(0.052533429116010666,)"
8696,"(0.052526310086250305,)"
8697,"(0.05251993611454964,)"
8698,"(0.05251612514257431,)"
8699,"(0.0525144562125206,)"
8700,"(0.05251471325755119,)"
8701,"(0.052516255527734756,)"
8702,"(0.05251864716410637,)"
8703,"(0.052522093057632446,)"
8704,"(0.052525594830513,)"
8705,"(0.05253036320209503,)"
8706,"(0.0525335855782032,)"
8707,"(0.05253898724913597,)"
8708,"(0.05254068970680237,)"
8709,"(0.05254508554935455,)"
8710,"(0.05254348739981651,)"
8711,"(0.05254478007555008,)"
8712,"(0.05253991112112999,)"
8713,"(0.05253742262721062,)"
8714,"(0.05253087729215622,)"
8715,"(0.05252615734934807,)"
8716,"(0.05252077430486679,)"
8717,"(0.05251714214682579,)"
8718,"(0.052514635026454926,)"
8719,"(0.052513472735881805,)"
8720,"(0.05251314491033554,)"
8721,"(0.05251355841755867,)"
8722,"(0.05251448228955269,)"
8723,"(0.052515823394060135,)"
8724,"(0.05251779407262802,)"
8725,"(0.05252005159854889,)"
8726,"(0.05252339690923691,)"
8727,"(0.05252660810947418,)"
8728,"(0.05253176763653755,)"
8729,"(0.052535343915224075,)"
8730,"(0.05254236236214638,)"
8731,"(0.052545350044965744,)"
8732,"(0.052553363144397736,)"
8733,"(0.052553556859493256,)"
8734,"(0.05256003513932228,)"
8735,"(0.05255535617470741,)"
8736,"(0.052555762231349945,)"
8737,"(0.05254548788070679,)"
8738,"(0.05253871530294418,)"
8739,"(0.052527956664562225,)"
8740,"(0.05252041295170784,)"
8741,"(0.052514735609292984,)"
8742,"(0.05251225456595421,)"
8743,"(0.052512276917696,)"
8744,"(0.052514176815748215,)"
8745,"(0.05251762270927429,)"
8746,"(0.052521541714668274,)"
8747,"(0.05252668261528015,)"
8748,"(0.0525304414331913,)"
8749,"(0.05253599211573601,)"
8750,"(0.05253763869404793,)"
8751,"(0.0525413379073143,)"
8752,"(0.052539218217134476,)"
8753,"(0.052538979798555374,)"
8754,"(0.052533186972141266,)"
8755,"(0.05252912640571594,)"
8756,"(0.052522923797369,)"
8757,"(0.052518412470817566,)"
8758,"(0.05251451954245567,)"
8759,"(0.05251218006014824,)"
8760,"(0.05251104757189751,)"
8761,"(0.05251095071434975,)"
8762,"(0.052511654794216156,)"
8763,"(0.05251297354698181,)"
8764,"(0.05251479148864746,)"
8765,"(0.05251681059598923,)"
8766,"(0.052519720047712326,)"
8767,"(0.052522461861371994,)"
8768,"(0.05252670869231224,)"
8769,"(0.05252985656261444,)"
8770,"(0.052535489201545715,)"
8771,"(0.05253781005740166,)"
8772,"(0.052543751895427704,)"
8773,"(0.05254386365413666,)"
8774,"(0.05254805088043213,)"
8775,"(0.05254434049129486,)"
8776,"(0.05254408344626427,)"
8777,"(0.052536655217409134,)"
8778,"(0.05253184214234352,)"
8779,"(0.05252408608794212,)"
8780,"(0.05251839756965637,)"
8781,"(0.05251351743936539,)"
8782,"(0.0525108277797699,)"
8783,"(0.05250971019268036,)"
8784,"(0.05250996723771095,)"
8785,"(0.052511125802993774,)"
8786,"(0.0525130033493042,)"
8787,"(0.05251564830541611,)"
8788,"(0.0525183379650116,)"
8789,"(0.052522119134664536,)"
8790,"(0.05252512916922569,)"
8791,"(0.05252982676029205,)"
8792,"(0.05253205820918083,)"
8793,"(0.05253663659095764,)"
8794,"(0.052536673843860626,)"
8795,"(0.05253985524177551,)"
8796,"(0.0525372289121151,)"
8797,"(0.05253758653998375,)"
8798,"(0.05253277346491814,)"
8799,"(0.05252993106842041,)"
8800,"(0.052524130791425705,)"
8801,"(0.052519991993904114,)"
8802,"(0.052515432238578796,)"
8803,"(0.05251235142350197,)"
8804,"(0.05250999331474304,)"
8805,"(0.05250881239771843,)"
8806,"(0.052508383989334106,)"
8807,"(0.05250857397913933,)"
8808,"(0.052509307861328125,)"
8809,"(0.052510518580675125,)"
8810,"(0.052512381225824356,)"
8811,"(0.05251467227935791,)"
8812,"(0.05251810699701309,)"
8813,"(0.052521586418151855,)"
8814,"(0.05252692103385925,)"
8815,"(0.05253078043460846,)"
8816,"(0.052538271993398666,)"
8817,"(0.05254179239273071,)"
8818,"(0.05255125090479851,)"
8819,"(0.05255251005291939,)"
8820,"(0.05256083980202675,)"
8821,"(0.05255642905831337,)"
8822,"(0.05255851894617081,)"
8823,"(0.05254709720611572,)"
8824,"(0.05253968387842178,)"
8825,"(0.05252641439437866,)"
8826,"(0.05251726508140564,)"
8827,"(0.05251041799783707,)"
8828,"(0.052507515996694565,)"
8829,"(0.0525079220533371,)"
8830,"(0.05251067876815796,)"
8831,"(0.052515070885419846,)"
8832,"(0.05251947417855263,)"
8833,"(0.05252501741051674,)"
8834,"(0.052528027445077896,)"
8835,"(0.052532341331243515,)"
8836,"(0.05253195762634277,)"
8837,"(0.05253327265381813,)"
8838,"(0.052529558539390564,)"
8839,"(0.052527204155921936,)"
8840,"(0.05252176523208618,)"
8841,"(0.05251763015985489,)"
8842,"(0.052512966096401215,)"
8843,"(0.05250963568687439,)"
8844,"(0.052507393062114716,)"
8845,"(0.05250640586018562,)"
8846,"(0.052506279200315475,)"
8847,"(0.0525069423019886,)"
8848,"(0.05250813066959381,)"
8849,"(0.0525096170604229,)"
8850,"(0.05251177400350571,)"
8851,"(0.05251404270529747,)"
8852,"(0.05251733586192131,)"
8853,"(0.052520062774419785,)"
8854,"(0.05252455174922943,)"
8855,"(0.05252736806869507,)"
8856,"(0.05253290385007858,)"
8857,"(0.05253472179174423,)"
8858,"(0.052539896219968796,)"
8859,"(0.05253854766488075,)"
8860,"(0.05254043638706207,)"
8861,"(0.052535124123096466,)"
8862,"(0.05253250151872635,)"
8863,"(0.052524905651807785,)"
8864,"(0.05251939594745636,)"
8865,"(0.052513185888528824,)"
8866,"(0.05250908061861992,)"
8867,"(0.05250632017850876,)"
8868,"(0.05250513181090355,)"
8869,"(0.052505116909742355,)"
8870,"(0.05250602960586548,)"
8871,"(0.052507683634757996,)"
8872,"(0.052509795874357224,)"
8873,"(0.052512891590595245,)"
8874,"(0.052515994757413864,)"
8875,"(0.05252043157815933,)"
8876,"(0.05252363905310631,)"
8877,"(0.05252908170223236,)"
8878,"(0.05253142490983009,)"
8879,"(0.052537329494953156,)"
8880,"(0.05253750830888748,)"
8881,"(0.052541736513376236,)"
8882,"(0.05253834277391434,)"
8883,"(0.05253869295120239,)"
8884,"(0.05253194272518158,)"
8885,"(0.05252806469798088,)"
8886,"(0.052520424127578735,)"
8887,"(0.0525149442255497,)"
8888,"(0.052509453147649765,)"
8889,"(0.052506085485219955,)"
8890,"(0.05250424146652222,)"
8891,"(0.05250384658575058,)"
8892,"(0.05250462517142296,)"
8893,"(0.05250618979334831,)"
8894,"(0.052508533000946045,)"
8895,"(0.05251114442944527,)"
8896,"(0.052514806389808655,)"
8897,"(0.052518151700496674,)"
8898,"(0.052523110061883926,)"
8899,"(0.052525971084833145,)"
8900,"(0.052531011402606964,)"
8901,"(0.052531834691762924,)"
8902,"(0.05253591015934944,)"
8903,"(0.05253375321626663,)"
8904,"(0.05253468453884125,)"
8905,"(0.05252948775887489,)"
8906,"(0.05252668634057045,)"
8907,"(0.05252024531364441,)"
8908,"(0.05251571163535118,)"
8909,"(0.052510570734739304,)"
8910,"(0.05250709503889084,)"
8911,"(0.052504491060972214,)"
8912,"(0.05250305309891701,)"
8913,"(0.05250260978937149,)"
8914,"(0.05250280350446701,)"
8915,"(0.052503470331430435,)"
8916,"(0.05250464379787445,)"
8917,"(0.0525064617395401,)"
8918,"(0.05250861868262291,)"
8919,"(0.052511733025312424,)"
8920,"(0.05251472070813179,)"
8921,"(0.05251948907971382,)"
8922,"(0.05252281203866005,)"
8923,"(0.05252924561500549,)"
8924,"(0.052532438188791275,)"
8925,"(0.052540671080350876,)"
8926,"(0.05254222825169563,)"
8927,"(0.05255045369267464,)"
8928,"(0.052547939121723175,)"
8929,"(0.05255253612995148,)"
8930,"(0.052544329315423965,)"
8931,"(0.05254046246409416,)"
8932,"(0.05252813547849655,)"
8933,"(0.052519358694553375,)"
8934,"(0.05251007154583931,)"
8935,"(0.05250430852174759,)"
8936,"(0.05250156298279762,)"
8937,"(0.05250169709324837,)"
8938,"(0.052503883838653564,)"
8939,"(0.05250726267695427,)"
8940,"(0.05251187086105347,)"
8941,"(0.052516158670186996,)"
8942,"(0.05252201110124588,)"
8943,"(0.05252514034509659,)"
8944,"(0.05253014713525772,)"
8945,"(0.05252956598997116,)"
8946,"(0.052531108260154724,)"
8947,"(0.052526284009218216,)"
8948,"(0.05252308398485184,)"
8949,"(0.05251610651612282,)"
8950,"(0.05251092463731766,)"
8951,"(0.05250580236315727,)"
8952,"(0.05250260978937149,)"
8953,"(0.05250082537531853,)"
8954,"(0.05250032991170883,)"
8955,"(0.05250067263841629,)"
8956,"(0.05250174179673195,)"
8957,"(0.05250339210033417,)"
8958,"(0.05250532925128937,)"
8959,"(0.052507996559143066,)"
8960,"(0.05251062288880348,)"
8961,"(0.05251463130116463,)"
8962,"(0.05251769348978996,)"
8963,"(0.05252295732498169,)"
8964,"(0.05252562835812569,)"
8965,"(0.052531469613313675,)"
8966,"(0.052531953901052475,)"
8967,"(0.052536021918058395,)"
8968,"(0.05253256857395172,)"
8969,"(0.05253210291266441,)"
8970,"(0.05252514034509659,)"
8971,"(0.05252101644873619,)"
8972,"(0.05251370742917061,)"
8973,"(0.05250851809978485,)"
8974,"(0.052503712475299835,)"
8975,"(0.052500780671834946,)"
8976,"(0.05249933525919914,)"
8977,"(0.05249916389584541,)"
8978,"(0.0524999238550663,)"
8979,"(0.0525013729929924,)"
8980,"(0.05250367894768715,)"
8981,"(0.052506204694509506,)"
8982,"(0.052509646862745285,)"
8983,"(0.052512578666210175,)"
8984,"(0.05251699313521385,)"
8985,"(0.05251963436603546,)"
8986,"(0.05252504348754883,)"
8987,"(0.05252654850482941,)"
8988,"(0.052531711757183075,)"
8989,"(0.052531130611896515,)"
8990,"(0.052535027265548706,)"
8991,"(0.052531562745571136,)"
8992,"(0.052531834691762924,)"
8993,"(0.05252527818083763,)"
8994,"(0.05252125486731529,)"
8995,"(0.05251375213265419,)"
8996,"(0.05250828340649605,)"
8997,"(0.052503105252981186,)"
8998,"(0.052499886602163315,)"
8999,"(0.05249807983636856,)"
9000,"(0.0524977445602417,)"
9001,"(0.05249844118952751,)"
9002,"(0.0524999275803566,)"
9003,"(0.05250227823853493,)"
9004,"(0.05250495299696922,)"
9005,"(0.052508819848299026,)"
9006,"(0.05251225456595421,)"
9007,"(0.05251741781830788,)"
9008,"(0.05252060666680336,)"
9009,"(0.05252625420689583,)"
9010,"(0.052527230232954025,)"
9011,"(0.05253174901008606,)"
9012,"(0.052529700100421906,)"
9013,"(0.052531275898218155,)"
9014,"(0.05252595990896225,)"
9015,"(0.0525234080851078,)"
9016,"(0.05251622945070267,)"
9017,"(0.052511055022478104,)"
9018,"(0.05250503867864609,)"
9019,"(0.05250098928809166,)"
9020,"(0.05249819904565811,)"
9021,"(0.05249684676527977,)"
9022,"(0.05249655246734619,)"
9023,"(0.05249718949198723,)"
9024,"(0.05249864235520363,)"
9025,"(0.05250063166022301,)"
9026,"(0.05250345170497894,)"
9027,"(0.05250644311308861,)"
9028,"(0.052510861307382584,)"
9029,"(0.05251444876194,)"
9030,"(0.05252005532383919,)"
9031,"(0.052523091435432434,)"
9032,"(0.052529484033584595,)"
9033,"(0.052530232816934586,)"
9034,"(0.05253594368696213,)"
9035,"(0.05253332108259201,)"
9036,"(0.052535317838191986,)"
9037,"(0.05252852290868759,)"
9038,"(0.052525103092193604,)"
9039,"(0.05251634120941162,)"
9040,"(0.0525100976228714,)"
9041,"(0.05250341817736626,)"
9042,"(0.05249899625778198,)"
9043,"(0.05249632149934769,)"
9044,"(0.052495408803224564,)"
9045,"(0.05249574035406113,)"
9046,"(0.052497103810310364,)"
9047,"(0.05249922722578049,)"
9048,"(0.05250179395079613,)"
9049,"(0.052505362778902054,)"
9050,"(0.052508510649204254,)"
9051,"(0.052513204514980316,)"
9052,"(0.052516236901283264,)"
9053,"(0.052521541714668274,)"
9054,"(0.05252281203866005,)"
9055,"(0.05252695456147194,)"
9056,"(0.052524976432323456,)"
9057,"(0.052526067942380905,)"
9058,"(0.05252125859260559,)"
9059,"(0.0525190532207489,)"
9060,"(0.05251280963420868,)"
9061,"(0.052508674561977386,)"
9062,"(0.05250348895788193,)"
9063,"(0.052499935030937195,)"
9064,"(0.05249689891934395,)"
9065,"(0.05249517410993576,)"
9066,"(0.052494317293167114,)"
9067,"(0.052494116127491,)"
9068,"(0.05249448120594025,)"
9069,"(0.052495211362838745,)"
9070,"(0.05249645933508873,)"
9071,"(0.05249806120991707,)"
9072,"(0.0525004044175148,)"
9073,"(0.052503060549497604,)"
9074,"(0.05250711739063263,)"
9075,"(0.05251062661409378,)"
9076,"(0.052516739815473557,)"
9077,"(0.052520934492349625,)"
9078,"(0.05252993106842041,)"
9079,"(0.052533507347106934,)"
9080,"(0.05254456773400307,)"
9081,"(0.05254524201154709,)"
9082,"(0.052554819732904434,)"
9083,"(0.05254756659269333,)"
9084,"(0.052547622472047806,)"
9085,"(0.05253302678465843,)"
9086,"(0.0525236614048481,)"
9087,"(0.052509650588035583,)"
9088,"(0.05250037461519241,)"
9089,"(0.0524946004152298,)"
9090,"(0.05249350890517235,)"
9091,"(0.052495576441287994,)"
9092,"(0.0524999164044857,)"
9093,"(0.05250579118728638,)"
9094,"(0.05251080170273781,)"
9095,"(0.052517153322696686,)"
9096,"(0.052519291639328,)"
9097,"(0.05252300947904587,)"
9098,"(0.0525202602148056,)"
9099,"(0.052519071847200394,)"
9100,"(0.05251273140311241,)"
9101,"(0.052507877349853516,)"
9102,"(0.052501507103443146,)"
9103,"(0.05249711871147156,)"
9104,"(0.052493926137685776,)"
9105,"(0.05249252915382385,)"
9106,"(0.05249253287911415,)"
9107,"(0.05249371752142906,)"
9108,"(0.05249567702412605,)"
9109,"(0.05249801278114319,)"
9110,"(0.052500899881124496,)"
9111,"(0.052503518760204315,)"
9112,"(0.05250699445605278,)"
9113,"(0.052508916705846786,)"
9114,"(0.05251249298453331,)"
9115,"(0.05251343175768852,)"
9116,"(0.052516356110572815,)"
9117,"(0.0525154247879982,)"
9118,"(0.05251651257276535,)"
9119,"(0.05251318961381912,)"
9120,"(0.052511561661958694,)"
9121,"(0.05250682681798935,)"
9122,"(0.052503496408462524,)"
9123,"(0.052499156445264816,)"
9124,"(0.05249606817960739,)"
9125,"(0.052493590861558914,)"
9126,"(0.05249213054776192,)"
9127,"(0.05249130725860596,)"
9128,"(0.05249110236763954,)"
9129,"(0.052491407841444016,)"
9130,"(0.052492059767246246,)"
9131,"(0.052493177354335785,)"
9132,"(0.0524948313832283,)"
9133,"(0.05249728262424469,)"
9134,"(0.05250011384487152,)"
9135,"(0.052504606544971466,)"
9136,"(0.05250873416662216,)"
9137,"(0.052515625953674316,)"
9138,"(0.05252041667699814,)"
9139,"(0.05253017321228981,)"
9140,"(0.052533168345689774,)"
9141,"(0.0525427870452404,)"
9142,"(0.05254090577363968,)"
9143,"(0.052546147257089615,)"
9144,"(0.05253670737147331,)"
9145,"(0.05253264680504799,)"
9146,"(0.05251900106668472,)"
9147,"(0.05250955745577812,)"
9148,"(0.05249931290745735,)"
9149,"(0.0524931401014328,)"
9150,"(0.05249042809009552,)"
9151,"(0.05249081179499626,)"
9152,"(0.05249349772930145,)"
9153,"(0.05249747261404991,)"
9154,"(0.052502769976854324,)"
9155,"(0.05250708386301994,)"
9156,"(0.05251302570104599,)"
9157,"(0.05251515284180641,)"
9158,"(0.05251922458410263,)"
9159,"(0.05251769348978996,)"
9160,"(0.05251803249120712,)"
9161,"(0.05251270905137062,)"
9162,"(0.05250900611281395,)"
9163,"(0.052502673119306564,)"
9164,"(0.052498020231723785,)"
9165,"(0.05249374732375145,)"
9166,"(0.05249100178480148,)"
9167,"(0.052489493042230606,)"
9168,"(0.052489183843135834,)"
9169,"(0.052489764988422394,)"
9170,"(0.052490949630737305,)"
9171,"(0.052492763847112656,)"
9172,"(0.05249487981200218,)"
9173,"(0.05249796807765961,)"
9174,"(0.052500996738672256,)"
9175,"(0.05250559747219086,)"
9176,"(0.05250893533229828,)"
9177,"(0.05251482501626015,)"
9178,"(0.0525171160697937,)"
9179,"(0.05252290517091751,)"
9180,"(0.05252241715788841,)"
9181,"(0.052525538951158524,)"
9182,"(0.05252109840512276,)"
9183,"(0.05251973494887352,)"
9184,"(0.05251247063279152,)"
9185,"(0.052507612854242325,)"
9186,"(0.05250035971403122,)"
9187,"(0.05249518156051636,)"
9188,"(0.05249112471938133,)"
9189,"(0.05248894542455673,)"
9190,"(0.052488185465335846,)"
9191,"(0.05248851701617241,)"
9192,"(0.05248969793319702,)"
9193,"(0.05249150097370148,)"
9194,"(0.05249405279755592,)"
9195,"(0.052496716380119324,)"
9196,"(0.05250045284628868,)"
9197,"(0.05250341817736626,)"
9198,"(0.05250796675682068,)"
9199,"(0.052510328590869904,)"
9200,"(0.052515555173158646,)"
9201,"(0.052516404539346695,)"
9202,"(0.05252119153738022,)"
9203,"(0.052519943565130234,)"
9204,"(0.0525229386985302,)"
9205,"(0.05251874029636383,)"
9206,"(0.05251774936914444,)"
9207,"(0.052510816603899,)"
9208,"(0.052505973726511,)"
9209,"(0.05249905213713646,)"
9210,"(0.05249408632516861,)"
9211,"(0.05249009653925896,)"
9212,"(0.05248789116740227,)"
9213,"(0.052487026900053024,)"
9214,"(0.05248725786805153,)"
9215,"(0.05248837172985077,)"
9216,"(0.05249018594622612,)"
9217,"(0.05249272659420967,)"
9218,"(0.05249554663896561,)"
9219,"(0.05249951407313347,)"
9220,"(0.052502889186143875,)"
9221,"(0.052507996559143066,)"
9222,"(0.05251076817512512,)"
9223,"(0.05251632258296013,)"
9224,"(0.052517540752887726,)"
9225,"(0.05252241715788841,)"
9226,"(0.05252041295170784,)"
9227,"(0.05252227932214737,)"
9228,"(0.052516739815473557,)"
9229,"(0.05251405015587807,)"
9230,"(0.05250655114650726,)"
9231,"(0.05250120908021927,)"
9232,"(0.05249485746026039,)"
9233,"(0.05249051749706268,)"
9234,"(0.05248754844069481,)"
9235,"(0.05248617008328438,)"
9236,"(0.05248601362109184,)"
9237,"(0.052486784756183624,)"
9238,"(0.05248824879527092,)"
9239,"(0.052490293979644775,)"
9240,"(0.052493102848529816,)"
9241,"(0.05249585956335068,)"
9242,"(0.052499908953905106,)"
9243,"(0.05250304937362671,)"
9244,"(0.05250822380185127,)"
9245,"(0.05251060426235199,)"
9246,"(0.052516426891088486,)"
9247,"(0.05251739174127579,)"
9248,"(0.05252285674214363,)"
9249,"(0.05252128466963768,)"
9250,"(0.05252473056316376,)"
9251,"(0.052519720047712326,)"
9252,"(0.0525180920958519,)"
9253,"(0.05250972881913185,)"
9254,"(0.05250408500432968,)"
9255,"(0.05249646678566933,)"
9256,"(0.052491120994091034,)"
9257,"(0.052487120032310486,)"
9258,"(0.05248523876070976,)"
9259,"(0.05248488113284111,)"
9260,"(0.05248584598302841,)"
9261,"(0.05248784273862839,)"
9262,"(0.052490416914224625,)"
9263,"(0.052494075149297714,)"
9264,"(0.05249759927392006,)"
9265,"(0.052502550184726715,)"
9266,"(0.05250569060444832,)"
9267,"(0.05251091718673706,)"
9268,"(0.05251215398311615,)"
9269,"(0.05251622572541237,)"
9270,"(0.05251453071832657,)"
9271,"(0.0525159016251564,)"
9272,"(0.052510980516672134,)"
9273,"(0.05250847339630127,)"
9274,"(0.052502021193504333,)"
9275,"(0.05249737948179245,)"
9276,"(0.05249197408556938,)"
9277,"(0.05248820781707764,)"
9278,"(0.052485495805740356,)"
9279,"(0.052484121173620224,)"
9280,"(0.0524837002158165,)"
9281,"(0.05248398706316948,)"
9282,"(0.05248478055000305,)"
9283,"(0.05248616263270378,)"
9284,"(0.052488166838884354,)"
9285,"(0.0524904690682888,)"
9286,"(0.05249379575252533,)"
9287,"(0.05249699577689171,)"
9288,"(0.052501972764730453,)"
9289,"(0.05250569432973862,)"
9290,"(0.05251277983188629,)"
9291,"(0.05251620337367058,)"
9292,"(0.0525251142680645,)"
9293,"(0.05252630636096001,)"
9294,"(0.05253414437174797,)"
9295,"(0.05252978578209877,)"
9296,"(0.05253205448389053,)"
