Epoch,Loss_train
4724,"(0.04444858431816101,)"
4725,"(0.04443939030170441,)"
4726,"(0.04443017765879631,)"
4727,"(0.0444209948182106,)"
4728,"(0.0444117933511734,)"
4729,"(0.04440261796116829,)"
4730,"(0.04439343884587288,)"
4731,"(0.04438427835702896,)"
4732,"(0.044375114142894745,)"
4733,"(0.044365957379341125,)"
4734,"(0.044356804341077805,)"
4735,"(0.04434765875339508,)"
4736,"(0.04433852806687355,)"
4737,"(0.04432940110564232,)"
4738,"(0.04432027414441109,)"
4739,"(0.044311150908470154,)"
4740,"(0.044302042573690414,)"
4741,"(0.04429291933774948,)"
4742,"(0.04428381100296974,)"
4743,"(0.04427472501993179,)"
4744,"(0.044265635311603546,)"
4745,"(0.0442565381526947,)"
4746,"(0.044247452169656754,)"
4747,"(0.04423838108778,)"
4748,"(0.04422929137945175,)"
4749,"(0.044220227748155594,)"
4750,"(0.04421115294098854,)"
4751,"(0.04420209676027298,)"
4752,"(0.04419301822781563,)"
4753,"(0.04418395459651947,)"
4754,"(0.04417489096522331,)"
4755,"(0.044165849685668945,)"
4756,"(0.044156815856695175,)"
4757,"(0.044147782027721405,)"
4758,"(0.044138722121715546,)"
4759,"(0.04412970691919327,)"
4760,"(0.0441206693649292,)"
4761,"(0.04411165043711662,)"
4762,"(0.044102638959884644,)"
4763,"(0.044093627482652664,)"
4764,"(0.04408463090658188,)"
4765,"(0.0440756194293499,)"
4766,"(0.04406662657856941,)"
4767,"(0.04405764117836952,)"
4768,"(0.04404864460229874,)"
4769,"(0.04403967782855034,)"
4770,"(0.044030699878931046,)"
4771,"(0.04402172192931175,)"
4772,"(0.044012755155563354,)"
4773,"(0.04400377348065376,)"
4774,"(0.04399482533335686,)"
4775,"(0.043985866010189056,)"
4776,"(0.043976906687021255,)"
4777,"(0.04396796599030495,)"
4778,"(0.04395902901887894,)"
4779,"(0.04395007714629173,)"
4780,"(0.04394114390015602,)"
4781,"(0.04393221065402031,)"
4782,"(0.0439232736825943,)"
4783,"(0.04391435906291008,)"
4784,"(0.043905433267354965,)"
4785,"(0.043896518647670746,)"
4786,"(0.04388761520385742,)"
4787,"(0.0438787117600441,)"
4788,"(0.04386979341506958,)"
4789,"(0.04386090114712715,)"
4790,"(0.04385202005505562,)"
4791,"(0.04384315013885498,)"
4792,"(0.04383426904678345,)"
4793,"(0.04382537677884102,)"
4794,"(0.04381652921438217,)"
4795,"(0.04380767047405243,)"
4796,"(0.043798815459012985,)"
4797,"(0.043789952993392944,)"
4798,"(0.0437811054289341,)"
4799,"(0.043772269040346146,)"
4800,"(0.04376343637704849,)"
4801,"(0.04375460743904114,)"
4802,"(0.04374577850103378,)"
4803,"(0.04373694211244583,)"
4804,"(0.04372812435030937,)"
4805,"(0.043719302862882614,)"
4806,"(0.043710485100746155,)"
4807,"(0.04370167478919029,)"
4808,"(0.04369286820292473,)"
4809,"(0.043684057891368866,)"
4810,"(0.04367527365684509,)"
4811,"(0.043666474521160126,)"
4812,"(0.04365769028663635,)"
4813,"(0.04364890977740288,)"
4814,"(0.043640147894620895,)"
4815,"(0.04363137111067772,)"
4816,"(0.043622612953186035,)"
4817,"(0.04361385107040405,)"
4818,"(0.04360510781407356,)"
4819,"(0.043596357107162476,)"
4820,"(0.04358760640025139,)"
4821,"(0.04357887804508209,)"
4822,"(0.043570131063461304,)"
4823,"(0.04356140270829201,)"
4824,"(0.04355267062783241,)"
4825,"(0.0435439758002758,)"
4826,"(0.0435352623462677,)"
4827,"(0.04352656006813049,)"
4828,"(0.043517857789993286,)"
4829,"(0.043509166687726974,)"
4830,"(0.04350047931075096,)"
4831,"(0.04349178820848465,)"
4832,"(0.043483126908540726,)"
4833,"(0.04347443953156471,)"
4834,"(0.04346576705574989,)"
4835,"(0.04345709830522537,)"
4836,"(0.04344843327999115,)"
4837,"(0.043439798057079315,)"
4838,"(0.04343115910887718,)"
4839,"(0.043422501534223557,)"
4840,"(0.04341387376189232,)"
4841,"(0.04340524971485138,)"
4842,"(0.04339662566781044,)"
4843,"(0.0433879978954792,)"
4844,"(0.04337938502430916,)"
4845,"(0.043370794504880905,)"
4846,"(0.04336217790842056,)"
4847,"(0.043353598564863205,)"
4848,"(0.04334499314427376,)"
4849,"(0.043336424976587296,)"
4850,"(0.04332783445715904,)"
4851,"(0.04331926628947258,)"
4852,"(0.04331069439649582,)"
4853,"(0.04330212622880936,)"
4854,"(0.04329356923699379,)"
4855,"(0.04328500106930733,)"
4856,"(0.04327643662691116,)"
4857,"(0.043267879635095596,)"
4858,"(0.04325932264328003,)"
4859,"(0.04325079545378685,)"
4860,"(0.04324225336313248,)"
4861,"(0.043233707547187805,)"
4862,"(0.04322516545653343,)"
4863,"(0.043216634541749954,)"
4864,"(0.043208107352256775,)"
4865,"(0.04319959506392479,)"
4866,"(0.04319107159972191,)"
4867,"(0.04318257048726082,)"
4868,"(0.04317406192421913,)"
4869,"(0.04316555708646774,)"
4870,"(0.04315707087516785,)"
4871,"(0.043148577213287354,)"
4872,"(0.04314010217785835,)"
4873,"(0.04313162341713905,)"
4874,"(0.043123163282871246,)"
4875,"(0.04311470314860344,)"
4876,"(0.04310625046491623,)"
4877,"(0.04309779778122902,)"
4878,"(0.04308934137225151,)"
4879,"(0.04308091849088669,)"
4880,"(0.043072473257780075,)"
4881,"(0.04306403920054436,)"
4882,"(0.043055612593889236,)"
4883,"(0.04304720088839531,)"
4884,"(0.04303877428174019,)"
4885,"(0.04303035885095596,)"
4886,"(0.04302193969488144,)"
4887,"(0.04301353171467781,)"
4888,"(0.043005120009183884,)"
4889,"(0.04299672693014145,)"
4890,"(0.042988330125808716,)"
4891,"(0.042979951947927475,)"
4892,"(0.042971573770046234,)"
4893,"(0.04296319559216499,)"
4894,"(0.042954813688993454,)"
4895,"(0.04294645041227341,)"
4896,"(0.042938102036714554,)"
4897,"(0.042929746210575104,)"
4898,"(0.04292139410972595,)"
4899,"(0.0429130420088768,)"
4900,"(0.04290468990802765,)"
4901,"(0.04289636015892029,)"
4902,"(0.04288802295923233,)"
4903,"(0.042879704385995865,)"
4904,"(0.042871374636888504,)"
4905,"(0.04286305606365204,)"
4906,"(0.04285474494099617,)"
4907,"(0.0428464412689209,)"
4908,"(0.04283813014626503,)"
4909,"(0.04282983019948006,)"
4910,"(0.042821530252695084,)"
4911,"(0.042813245207071304,)"
4912,"(0.04280494898557663,)"
4913,"(0.04279666021466255,)"
4914,"(0.042788390070199966,)"
4915,"(0.04278011620044708,)"
4916,"(0.042771853506565094,)"
4917,"(0.0427635982632637,)"
4918,"(0.042755335569381714,)"
4919,"(0.04274709150195122,)"
4920,"(0.04273884743452072,)"
4921,"(0.04273061454296112,)"
4922,"(0.04272237420082092,)"
4923,"(0.04271414875984192,)"
4924,"(0.04270591959357262,)"
4925,"(0.04269770160317421,)"
4926,"(0.042689479887485504,)"
4927,"(0.042681265622377396,)"
4928,"(0.04267306998372078,)"
4929,"(0.04266486316919327,)"
4930,"(0.04265667125582695,)"
4931,"(0.04264846816658974,)"
4932,"(0.04264029115438461,)"
4933,"(0.042632102966308594,)"
4934,"(0.042623937129974365,)"
4935,"(0.04261575639247894,)"
4936,"(0.042607590556144714,)"
4937,"(0.042599428445100784,)"
4938,"(0.042591262608766556,)"
4939,"(0.042583100497722626,)"
4940,"(0.04257495701313019,)"
4941,"(0.04256680607795715,)"
4942,"(0.04255865141749382,)"
4943,"(0.04255051165819168,)"
4944,"(0.042542364448308945,)"
4945,"(0.042534228414297104,)"
4946,"(0.04252609983086586,)"
4947,"(0.042517971247434616,)"
4948,"(0.04250984638929367,)"
4949,"(0.04250172898173332,)"
4950,"(0.042493611574172974,)"
4951,"(0.042485494166612625,)"
4952,"(0.042477380484342575,)"
4953,"(0.04246927425265312,)"
4954,"(0.04246119037270546,)"
4955,"(0.042453087866306305,)"
4956,"(0.04244498908519745,)"
4957,"(0.04243690147995949,)"
4958,"(0.04242882877588272,)"
4959,"(0.04242075979709625,)"
4960,"(0.04241270199418068,)"
4961,"(0.042404625564813614,)"
4962,"(0.04239656403660774,)"
4963,"(0.04238850623369217,)"
4964,"(0.04238046333193779,)"
4965,"(0.04237242415547371,)"
4966,"(0.04236437380313873,)"
4967,"(0.04235633462667465,)"
4968,"(0.04234829545021057,)"
4969,"(0.04234027490019798,)"
4970,"(0.0423322357237339,)"
4971,"(0.04232421889901161,)"
4972,"(0.04231620207428932,)"
4973,"(0.04230818524956703,)"
4974,"(0.04230017960071564,)"
4975,"(0.04229217767715454,)"
4976,"(0.04228419065475464,)"
4977,"(0.042276207357645035,)"
4978,"(0.04226820915937424,)"
4979,"(0.04226023703813553,)"
4980,"(0.04225226864218712,)"
4981,"(0.04224429279565811,)"
4982,"(0.0422363206744194,)"
4983,"(0.04222836345434189,)"
4984,"(0.042220406234264374,)"
4985,"(0.042212456464767456,)"
4986,"(0.04220452532172203,)"
4987,"(0.04219658300280571,)"
4988,"(0.042188648134469986,)"
4989,"(0.042180728167295456,)"
4990,"(0.04217279329895973,)"
4991,"(0.0421648845076561,)"
4992,"(0.04215696081519127,)"
4993,"(0.04214906319975853,)"
4994,"(0.042141154408454895,)"
4995,"(0.04213324934244156,)"
4996,"(0.04212535545229912,)"
4997,"(0.04211747646331787,)"
4998,"(0.04210957884788513,)"
4999,"(0.04210170730948448,)"
5000,"(0.04209383204579353,)"
5001,"(0.04208596795797348,)"
5002,"(0.04207810014486313,)"
5003,"(0.042070239782333374,)"
5004,"(0.04206237569451332,)"
5005,"(0.042054515331983566,)"
5006,"(0.042046673595905304,)"
5007,"(0.04203883558511734,)"
5008,"(0.04203099012374878,)"
5009,"(0.04202314466238022,)"
5010,"(0.04201531410217285,)"
5011,"(0.042007505893707275,)"
5012,"(0.041999686509370804,)"
5013,"(0.04199187085032463,)"
5014,"(0.04198405146598816,)"
5015,"(0.04197625070810318,)"
5016,"(0.0419684462249279,)"
5017,"(0.04196064546704292,)"
5018,"(0.04195285961031914,)"
5019,"(0.04194505885243416,)"
5020,"(0.04193728789687157,)"
5021,"(0.04192950949072838,)"
5022,"(0.04192173108458519,)"
5023,"(0.0419139638543129,)"
5024,"(0.041906196624040604,)"
5025,"(0.041898421943187714,)"
5026,"(0.04189065843820572,)"
5027,"(0.04188291355967522,)"
5028,"(0.04187516123056412,)"
5029,"(0.04186741262674332,)"
5030,"(0.04185967519879341,)"
5031,"(0.0418519452214241,)"
5032,"(0.041844211518764496,)"
5033,"(0.04183649644255638,)"
5034,"(0.04182877764105797,)"
5035,"(0.04182105511426926,)"
5036,"(0.04181334748864174,)"
5037,"(0.04180564358830452,)"
5038,"(0.0417979434132576,)"
5039,"(0.04179024323821068,)"
5040,"(0.04178255796432495,)"
5041,"(0.04177487641572952,)"
5042,"(0.0417671836912632,)"
5043,"(0.04175950214266777,)"
5044,"(0.041751839220523834,)"
5045,"(0.0417441800236702,)"
5046,"(0.04173652455210686,)"
5047,"(0.04172886535525322,)"
5048,"(0.04172121733427048,)"
5049,"(0.04171357303857803,)"
5050,"(0.041705936193466187,)"
5051,"(0.04169830307364464,)"
5052,"(0.04169067367911339,)"
5053,"(0.041683048009872437,)"
5054,"(0.04167542606592178,)"
5055,"(0.04166780784726143,)"
5056,"(0.041660211980342865,)"
5057,"(0.04165260121226311,)"
5058,"(0.04164500907063484,)"
5059,"(0.041637398302555084,)"
5060,"(0.04162980243563652,)"
5061,"(0.04162221401929855,)"
5062,"(0.041614629328250885,)"
5063,"(0.04160703346133232,)"
5064,"(0.04159945994615555,)"
5065,"(0.04159190133213997,)"
5066,"(0.0415843240916729,)"
5067,"(0.041576776653528214,)"
5068,"(0.04156920686364174,)"
5069,"(0.04156166687607765,)"
5070,"(0.04155410826206207,)"
5071,"(0.04154656454920769,)"
5072,"(0.0415390282869339,)"
5073,"(0.04153149202466011,)"
5074,"(0.04152396321296692,)"
5075,"(0.041516441851854324,)"
5076,"(0.04150891676545143,)"
5077,"(0.04150138795375824,)"
5078,"(0.04149388149380684,)"
5079,"(0.04148636385798454,)"
5080,"(0.04147886484861374,)"
5081,"(0.04147135093808174,)"
5082,"(0.04146386682987213,)"
5083,"(0.041456371545791626,)"
5084,"(0.04144889488816261,)"
5085,"(0.041441407054662704,)"
5086,"(0.04143393412232399,)"
5087,"(0.04142645746469498,)"
5088,"(0.041418980807065964,)"
5089,"(0.041411519050598145,)"
5090,"(0.04140407219529152,)"
5091,"(0.0413966104388237,)"
5092,"(0.04138915240764618,)"
5093,"(0.041381705552339554,)"
5094,"(0.04137425869703293,)"
5095,"(0.0413668155670166,)"
5096,"(0.04135937988758087,)"
5097,"(0.041351959109306335,)"
5098,"(0.041344527155160904,)"
5099,"(0.041337110102176666,)"
5100,"(0.04132969304919243,)"
5101,"(0.04132227972149849,)"
5102,"(0.04131487384438515,)"
5103,"(0.0413074754178524,)"
5104,"(0.04130006581544876,)"
5105,"(0.04129268601536751,)"
5106,"(0.04128529131412506,)"
5107,"(0.04127790406346321,)"
5108,"(0.04127053543925285,)"
5109,"(0.0412631593644619,)"
5110,"(0.04125578701496124,)"
5111,"(0.041248422116041183,)"
5112,"(0.041241057217121124,)"
5113,"(0.041233696043491364,)"
5114,"(0.041226357221603394,)"
5115,"(0.04121900722384453,)"
5116,"(0.04121165722608566,)"
5117,"(0.041204310953617096,)"
5118,"(0.04119696468114853,)"
5119,"(0.041189633309841156,)"
5120,"(0.04118230193853378,)"
5121,"(0.04117497429251671,)"
5122,"(0.041167646646499634,)"
5123,"(0.04116031527519226,)"
5124,"(0.04115300253033638,)"
5125,"(0.0411456823348999,)"
5126,"(0.041138384491205215,)"
5127,"(0.041131068021059036,)"
5128,"(0.041123777627944946,)"
5129,"(0.04111647605895996,)"
5130,"(0.04110918566584587,)"
5131,"(0.04110189154744148,)"
5132,"(0.041094616055488586,)"
5133,"(0.04108734056353569,)"
5134,"(0.041080065071582794,)"
5135,"(0.041072797030210495,)"
5136,"(0.0410655215382576,)"
5137,"(0.0410582609474659,)"
5138,"(0.041050996631383896,)"
5139,"(0.041043754667043686,)"
5140,"(0.04103649780154228,)"
5141,"(0.041029252111911774,)"
5142,"(0.04102201759815216,)"
5143,"(0.04101477935910225,)"
5144,"(0.041007544845342636,)"
5145,"(0.041000332683324814,)"
5146,"(0.040993090718984604,)"
5147,"(0.04098587855696678,)"
5148,"(0.04097866266965866,)"
5149,"(0.04097144678235054,)"
5150,"(0.04096424579620361,)"
5151,"(0.040957044810056686,)"
5152,"(0.04094984009861946,)"
5153,"(0.04094264656305313,)"
5154,"(0.0409354567527771,)"
5155,"(0.040928274393081665,)"
5156,"(0.040921103209257126,)"
5157,"(0.04091392084956169,)"
5158,"(0.04090673848986626,)"
5159,"(0.04089956358075142,)"
5160,"(0.040892403572797775,)"
5161,"(0.04088523983955383,)"
5162,"(0.040878068655729294,)"
5163,"(0.040870923548936844,)"
5164,"(0.040863778442144394,)"
5165,"(0.04085662215948105,)"
5166,"(0.0408494770526886,)"
5167,"(0.04084232822060585,)"
5168,"(0.040835198014974594,)"
5169,"(0.04082806780934334,)"
5170,"(0.04082093760371208,)"
5171,"(0.04081381484866142,)"
5172,"(0.040806692093610764,)"
5173,"(0.0407995767891407,)"
5174,"(0.04079246148467064,)"
5175,"(0.04078534618020058,)"
5176,"(0.04077824950218201,)"
5177,"(0.04077113792300224,)"
5178,"(0.040764037519693375,)"
5179,"(0.0407569445669651,)"
5180,"(0.04074985161423683,)"
5181,"(0.04074276238679886,)"
5182,"(0.040735673159360886,)"
5183,"(0.04072859510779381,)"
5184,"(0.040721528232097626,)"
5185,"(0.040714457631111145,)"
5186,"(0.04070739448070526,)"
5187,"(0.040700338780879974,)"
5188,"(0.04069328308105469,)"
5189,"(0.040686216205358505,)"
5190,"(0.04067916423082352,)"
5191,"(0.040672119706869125,)"
5192,"(0.04066506773233414,)"
5193,"(0.04065803438425064,)"
5194,"(0.04065099358558655,)"
5195,"(0.04064395651221275,)"
5196,"(0.040636930614709854,)"
5197,"(0.04062991589307785,)"
5198,"(0.04062288999557495,)"
5199,"(0.04061587527394295,)"
5200,"(0.04060887172818184,)"
5201,"(0.04060186445713043,)"
5202,"(0.04059486463665962,)"
5203,"(0.04058784991502762,)"
5204,"(0.040580861270427704,)"
5205,"(0.04057387635111809,)"
5206,"(0.04056689143180847,)"
5207,"(0.040559910237789154,)"
5208,"(0.04055294394493103,)"
5209,"(0.04054596647620201,)"
5210,"(0.040539003908634186,)"
5211,"(0.04053204879164696,)"
5212,"(0.04052509367465973,)"
5213,"(0.04051812365651131,)"
5214,"(0.040511179715394974,)"
5215,"(0.040504228323698044,)"
5216,"(0.04049728810787201,)"
5217,"(0.04049033671617508,)"
5218,"(0.04048340395092964,)"
5219,"(0.04047646373510361,)"
5220,"(0.04046953096985817,)"
5221,"(0.040462594479322433,)"
5222,"(0.04045567288994789,)"
5223,"(0.04044874757528305,)"
5224,"(0.04044182598590851,)"
5225,"(0.04043490067124367,)"
5226,"(0.040427979081869125,)"
5227,"(0.040421079844236374,)"
5228,"(0.04041416198015213,)"
5229,"(0.04040725156664848,)"
5230,"(0.040400344878435135,)"
5231,"(0.04039344564080238,)"
5232,"(0.040386542677879333,)"
5233,"(0.040379639714956284,)"
5234,"(0.040372755378484726,)"
5235,"(0.04036586359143257,)"
5236,"(0.04035896062850952,)"
5237,"(0.04035208746790886,)"
5238,"(0.040345195680856705,)"
5239,"(0.04033832252025604,)"
5240,"(0.04033144935965538,)"
5241,"(0.040324579924345016,)"
5242,"(0.04031772166490555,)"
5243,"(0.040310852229595184,)"
5244,"(0.040303993970155716,)"
5245,"(0.04029713571071625,)"
5246,"(0.040290284901857376,)"
5247,"(0.040283430367708206,)"
5248,"(0.04027658700942993,)"
5249,"(0.04026975482702255,)"
5250,"(0.04026290401816368,)"
5251,"(0.0402560830116272,)"
5252,"(0.04024925082921982,)"
5253,"(0.040242429822683334,)"
5254,"(0.04023561254143715,)"
5255,"(0.040228791534900665,)"
5256,"(0.040221985429525375,)"
5257,"(0.04021518677473068,)"
5258,"(0.04020838439464569,)"
5259,"(0.0402015782892704,)"
5260,"(0.04019477218389511,)"
5261,"(0.04018799215555191,)"
5262,"(0.04018120840191841,)"
5263,"(0.04017442837357521,)"
5264,"(0.04016765579581261,)"
5265,"(0.040160879492759705,)"
5266,"(0.0401541069149971,)"
5267,"(0.040147338062524796,)"
5268,"(0.04014057666063309,)"
5269,"(0.040133826434612274,)"
5270,"(0.04012706130743027,)"
5271,"(0.04012029245495796,)"
5272,"(0.040113553404808044,)"
5273,"(0.04010681435465813,)"
5274,"(0.04010007902979851,)"
5275,"(0.04009334743022919,)"
5276,"(0.04008660092949867,)"
5277,"(0.04007986560463905,)"
5278,"(0.04007314518094063,)"
5279,"(0.04006641358137131,)"
5280,"(0.04005970060825348,)"
5281,"(0.040052980184555054,)"
5282,"(0.04004626348614693,)"
5283,"(0.0400395505130291,)"
5284,"(0.040032852441072464,)"
5285,"(0.04002615436911583,)"
5286,"(0.040019456297159195,)"
5287,"(0.04001276195049286,)"
5288,"(0.040006086230278015,)"
5289,"(0.03999941423535347,)"
5290,"(0.039992742240428925,)"
5291,"(0.03998606279492378,)"
5292,"(0.039979394525289536,)"
5293,"(0.03997274488210678,)"
5294,"(0.03996608033776283,)"
5295,"(0.03995942696928978,)"
5296,"(0.03995276987552643,)"
5297,"(0.03994612395763397,)"
5298,"(0.03993946686387062,)"
5299,"(0.03993282839655876,)"
5300,"(0.0399261973798275,)"
5301,"(0.03991956636309624,)"
5302,"(0.03991294279694557,)"
5303,"(0.0399063304066658,)"
5304,"(0.03989969938993454,)"
5305,"(0.03989309072494507,)"
5306,"(0.0398864783346653,)"
5307,"(0.03987986594438553,)"
5308,"(0.039873261004686356,)"
5309,"(0.03986665606498718,)"
5310,"(0.039860062301158905,)"
5311,"(0.03985346853733063,)"
5312,"(0.03984687849879265,)"
5313,"(0.039840295910835266,)"
5314,"(0.03983372077345848,)"
5315,"(0.039827145636081696,)"
5316,"(0.039820581674575806,)"
5317,"(0.039814017713069916,)"
5318,"(0.03980746120214462,)"
5319,"(0.03980090469121933,)"
5320,"(0.039794351905584335,)"
5321,"(0.03978780284523964,)"
5322,"(0.03978126496076584,)"
5323,"(0.03977472707629204,)"
5324,"(0.03976818546652794,)"
5325,"(0.039761658757925034,)"
5326,"(0.03975512832403183,)"
5327,"(0.03974860906600952,)"
5328,"(0.03974207490682602,)"
5329,"(0.03973555937409401,)"
5330,"(0.039729043841362,)"
5331,"(0.03972252085804939,)"
5332,"(0.03971601650118828,)"
5333,"(0.03970950469374657,)"
5334,"(0.03970300033688545,)"
5335,"(0.03969648480415344,)"
5336,"(0.03968997672200203,)"
5337,"(0.03968347609043121,)"
5338,"(0.039676979184150696,)"
5339,"(0.039670493453741074,)"
5340,"(0.03966400772333145,)"
5341,"(0.03965752571821213,)"
5342,"(0.0396510511636734,)"
5343,"(0.03964455425739288,)"
5344,"(0.03963807597756386,)"
5345,"(0.03963161259889603,)"
5346,"(0.0396251380443573,)"
5347,"(0.03961866348981857,)"
5348,"(0.039612192660570145,)"
5349,"(0.03960572928190231,)"
5350,"(0.03959926590323448,)"
5351,"(0.03959280997514725,)"
5352,"(0.03958636149764061,)"
5353,"(0.039579905569553375,)"
5354,"(0.039573464542627335,)"
5355,"(0.039567023515701294,)"
5356,"(0.03956058248877525,)"
5357,"(0.03955415263772011,)"
5358,"(0.039547719061374664,)"
5359,"(0.03954129293560982,)"
5360,"(0.03953486680984497,)"
5361,"(0.039528440684080124,)"
5362,"(0.03952202573418617,)"
5363,"(0.03951561450958252,)"
5364,"(0.039509207010269165,)"
5365,"(0.03950280323624611,)"
5366,"(0.03949639946222305,)"
5367,"(0.03949000686407089,)"
5368,"(0.03948361799120903,)"
5369,"(0.03947724401950836,)"
5370,"(0.039470870047807693,)"
5371,"(0.03946448490023613,)"
5372,"(0.03945811837911606,)"
5373,"(0.03945174068212509,)"
5374,"(0.03944537788629532,)"
5375,"(0.039439018815755844,)"
5376,"(0.03943266347050667,)"
5377,"(0.03942630812525749,)"
5378,"(0.03941996023058891,)"
5379,"(0.039413612335920334,)"
5380,"(0.03940726816654205,)"
5381,"(0.039400916546583176,)"
5382,"(0.03939457982778549,)"
5383,"(0.039388250559568405,)"
5384,"(0.03938191756606102,)"
5385,"(0.039375584572553635,)"
5386,"(0.039369259029626846,)"
5387,"(0.03936294466257095,)"
5388,"(0.03935663029551506,)"
5389,"(0.03935030847787857,)"
5390,"(0.039344001561403275,)"
5391,"(0.03933768346905708,)"
5392,"(0.039331380277872086,)"
5393,"(0.03932507708668709,)"
5394,"(0.03931879252195358,)"
5395,"(0.03931250050663948,)"
5396,"(0.03930620849132538,)"
5397,"(0.03929993510246277,)"
5398,"(0.03929365798830986,)"
5399,"(0.03928738459944725,)"
5400,"(0.03928111493587494,)"
5401,"(0.03927483782172203,)"
5402,"(0.039268579334020615,)"
5403,"(0.0392623245716095,)"
5404,"(0.03925606608390808,)"
5405,"(0.039249811321496964,)"
5406,"(0.03924357518553734,)"
5407,"(0.03923732042312622,)"
5408,"(0.0392310805618763,)"
5409,"(0.03922484070062637,)"
5410,"(0.03921861574053764,)"
5411,"(0.039212387055158615,)"
5412,"(0.039206162095069885,)"
5413,"(0.039199937134981155,)"
5414,"(0.03919371962547302,)"
5415,"(0.03918750211596489,)"
5416,"(0.03918129950761795,)"
5417,"(0.03917510434985161,)"
5418,"(0.039168890565633774,)"
5419,"(0.03916269168257713,)"
5420,"(0.039156489074230194,)"
5421,"(0.03915030136704445,)"
5422,"(0.039144113659858704,)"
5423,"(0.03913792595267296,)"
5424,"(0.039131756871938705,)"
5425,"(0.039125580340623856,)"
5426,"(0.0391194112598896,)"
5427,"(0.03911323472857475,)"
5428,"(0.039107076823711395,)"
5429,"(0.039100904017686844,)"
5430,"(0.03909476101398468,)"
5431,"(0.03908860683441162,)"
5432,"(0.03908246010541916,)"
5433,"(0.039076317101716995,)"
5434,"(0.03907017409801483,)"
5435,"(0.03906404227018356,)"
5436,"(0.039057910442352295,)"
5437,"(0.039051782339811325,)"
5438,"(0.039045657962560654,)"
5439,"(0.039039526134729385,)"
5440,"(0.039033420383930206,)"
5441,"(0.03902731090784073,)"
5442,"(0.03902120888233185,)"
5443,"(0.039015091955661774,)"
5444,"(0.03900899365544319,)"
5445,"(0.03900289162993431,)"
5446,"(0.038996804505586624,)"
5447,"(0.03899071365594864,)"
5448,"(0.03898463025689125,)"
5449,"(0.03897854685783386,)"
5450,"(0.038972463458776474,)"
5451,"(0.03896639123558998,)"
5452,"(0.038960326462984085,)"
5453,"(0.03895426169037819,)"
5454,"(0.038948189467191696,)"
5455,"(0.0389421284198761,)"
5456,"(0.0389360748231411,)"
5457,"(0.03893003240227699,)"
5458,"(0.03892398625612259,)"
5459,"(0.03891793638467789,)"
5460,"(0.03891190513968468,)"
5461,"(0.03890586271882057,)"
5462,"(0.038899827748537064,)"
5463,"(0.03889378532767296,)"
5464,"(0.038887761533260345,)"
5465,"(0.038881734013557434,)"
5466,"(0.038875725120306015,)"
5467,"(0.038869693875312805,)"
5468,"(0.03886367753148079,)"
5469,"(0.03885767236351967,)"
5470,"(0.03885165601968765,)"
5471,"(0.038845643401145935,)"
5472,"(0.03883964568376541,)"
5473,"(0.03883364051580429,)"
5474,"(0.03882763534784317,)"
5475,"(0.03882164508104324,)"
5476,"(0.03881565481424332,)"
5477,"(0.03880966454744339,)"
5478,"(0.03880368918180466,)"
5479,"(0.03879769518971443,)"
5480,"(0.0387917123734951,)"
5481,"(0.038785748183727264,)"
5482,"(0.03877977281808853,)"
5483,"(0.03877381607890129,)"
5484,"(0.03876785188913345,)"
5485,"(0.038761891424655914,)"
5486,"(0.038755934685468674,)"
5487,"(0.03874998539686203,)"
5488,"(0.038744036108255386,)"
5489,"(0.03873808681964874,)"
5490,"(0.03873215615749359,)"
5491,"(0.03872621804475784,)"
5492,"(0.03872028365731239,)"
5493,"(0.03871435299515724,)"
5494,"(0.03870842978358269,)"
5495,"(0.038702502846717834,)"
5496,"(0.03869658336043358,)"
5497,"(0.03869066759943962,)"
5498,"(0.03868475928902626,)"
5499,"(0.038678839802742004,)"
5500,"(0.03867293521761894,)"
5501,"(0.03866703808307648,)"
5502,"(0.03866114094853401,)"
5503,"(0.03865524381399155,)"
5504,"(0.03864935413002968,)"
5505,"(0.038643475621938705,)"
5506,"(0.038637593388557434,)"
5507,"(0.03863172233104706,)"
5508,"(0.03862585127353668,)"
5509,"(0.038619980216026306,)"
5510,"(0.03861411288380623,)"
5511,"(0.038608256727457047,)"
5512,"(0.03860240429639816,)"
5513,"(0.038596540689468384,)"
5514,"(0.038590699434280396,)"
5515,"(0.03858485072851181,)"
5516,"(0.03857901692390442,)"
5517,"(0.038573186844587326,)"
5518,"(0.03856735676527023,)"
5519,"(0.038561515510082245,)"
5520,"(0.03855569660663605,)"
5521,"(0.03854987770318985,)"
5522,"(0.03854404017329216,)"
5523,"(0.038538213819265366,)"
5524,"(0.03853239864110947,)"
5525,"(0.03852658346295357,)"
5526,"(0.038520775735378265,)"
5527,"(0.038514964282512665,)"
5528,"(0.03850916028022766,)"
5529,"(0.03850334882736206,)"
5530,"(0.038497552275657654,)"
5531,"(0.03849175199866295,)"
5532,"(0.038485947996377945,)"
5533,"(0.038480158895254135,)"
5534,"(0.038474369794130325,)"
5535,"(0.038468584418296814,)"
5536,"(0.0384628027677536,)"
5537,"(0.038457028567790985,)"
5538,"(0.03845125436782837,)"
5539,"(0.03844546899199486,)"
5540,"(0.03843971714377403,)"
5541,"(0.038433946669101715,)"
5542,"(0.03842819482088089,)"
5543,"(0.038422439247369766,)"
5544,"(0.03841668367385864,)"
5545,"(0.03841092437505722,)"
5546,"(0.038405172526836395,)"
